Product_ID,SKU Code,SKU Description,Category,Sub Category,Product,Sub Product
P254,3050402713,Rusk (Diet) With Grains 8*385gm,Cake,Cakes,Pound Cake,Pound Cake
P255,3040421161,Fresh Orange Cake 1*12,Cake,Cakes,Pound Cake,Pound Cake
P256,3040311925,Super Rolls Vanilla 60Gm (5+1),Cake,Cakes,Pound Cake,Pound Cake
P257,3040421162,Fresh Chocolate Cake 1*12,Cake,Cakes,Pound Cake,Pound Cake
P258,3040441421,Hardee'S Chocolate Chips Cookies,Cake,Cakes,Pound Cake,Pound Cake
P259,3050402501,Tea Biscuits 165 G,Cake,Cakes,Pound Cake,Pound Cake
P260,3050402106,LION CHIPS (KETCHUP) 12 BAG*36 GM,Cake,Cakes,Pound Cake,Pound Cake
P261,3050405523,Crunchy 2500g 6P Red Kidney Beans NL,Fresh Fare,Foul,Foul Plain,Foul Plain
P262,3040321112,Pound Cake Orange,Cake,Cakes,Pound Cake,Pound Cake
P263,3050402513,Munchy Wafer Hazelnut 40 Gm,Cake,Cakes,Pound Cake,Pound Cake
P264,3040421160,Fresh Vanilla Cake 1*12,Cake,Cakes,Pound Cake,Pound Cake
P265,3040431843,Galaxy Hazelnut 5*12 - 30 Gm,Cake,Cakes,Pound Cake,Pound Cake
P266,3040311352,Single Strawberry Rolls 4*24,Cake,Cakes,Pound Cake,Pound Cake
P267,3050402516,Munchy Wafer Hazelnut 40 Gm,Cake,Cakes,Pound Cake,Pound Cake
P268,3050405521,Crunchy 2500g 6P Sweet Corn in Brine NL,Fresh Fare,Foul,Foul Plain,Foul Plain
P269,3040431841,Galaxy Vanilla 5*12 - 30Gm,Cake,Cakes,Pound Cake,Pound Cake
P270,3040321116,Pound Cake Vanilla 300 Gm Promo,Cake,Cakes,Pound Cake,Pound Cake
P271,3040431842,Galaxy Caramel 5*12 - 30Gm,Cake,Cakes,Pound Cake,Pound Cake
P272,3040431850,Galaxy Chocolate 6*2 - 30Gm,Cake,Cakes,Pound Cake,Pound Cake
P273,3050402711,Rusk With Natural Grains 8*385gm,Cake,Cakes,Pound Cake,Pound Cake
P274,3040311926,Super Rolls Strawberry 60Gm (5+1),Cake,Cakes,Pound Cake,Pound Cake
P275,3050402642,Wafer Bar Chocolate 4*12,Cake,Cakes,Pound Cake,Pound Cake
P276,3040311512,Mickey Strawberry Roll 8*12 New,Cake,Cakes,Pound Cake,Pound Cake
P277,3040431844,Galaxy Chocolate Outer 6*12 -,Cake,Cakes,Pound Cake,Pound Cake
P278,3050405504,Crunchy Light Tuna Chunk in Vegetable Oil 6x1.8kg,Fresh Fare,Foul,Foul Plain,Foul Plain
P279,3040321136,Brum Cake Vanilla 290 Gm,Cake,Cakes,Pound Cake,Pound Cake
P280,3040311516,Mickey Roll Chocolate 8*12 New,Cake,Cakes,Pound Cake,Pound Cake
P281,3050402681,Tea Biscuits 6*12*165 Gm,Cake,Cakes,Pound Cake,Pound Cake
P282,3040141400,Hardees Frozen Cookies,Cake,Cakes,Pound Cake,Pound Cake
P283,3040441204,Hershey Original Choco Cookie Tin 12*504g 15%,Cake,Cakes,Pound Cake,Pound Cake
P284,3040431840,Galaxy Chocolate 5*12 - 30Gm,Cake,Cakes,Pound Cake,Pound Cake
P285,3050405525,Crunchy Peeled Tomato 2500g 6P,Fresh Fare,Foul,Foul Plain,Foul Plain
P286,3040431852,Galaxy Assorted 5*12 -,Cake,Cakes,Pound Cake,Pound Cake
P287,3040141404,Pizza Cookies,Cake,Cakes,Pound Cake,Pound Cake
P288,3040310510,Mickey Roll 2*4 Special Offer,Cake,Cakes,Pound Cake,Pound Cake
P289,3040311362,Single Strawberry Rolls (20+4),Cake,Cakes,Pound Cake,Pound Cake
P290,3040431846,Galaxy Vanilla Outer 6*12 - 30G,Cake,Cakes,Pound Cake,Pound Cake
P291,3050402643,Hazelnut Wafer Bar 4*12,Cake,Cakes,Pound Cake,Pound Cake
P292,3040311732,Strawberry 1*48*60 Gm P.V.C Rolls 3,Cake,Cakes,Pound Cake,Pound Cake
P293,3040321114,Pound Cake Chocolate Pieces,Cake,Cakes,Pound Cake,Pound Cake
P294,3050402682,Tea Biscuits 12*12*90 Gm,Cake,Cakes,Pound Cake,Pound Cake
P295,3040321702,Little Caesar Lava Cake,Cake,Cakes,Pound Cake,Pound Cake
P296,3040321115,Pound Cake Marble,Cake,Cakes,Pound Cake,Pound Cake
P297,3040311923,Super Roll Orange 8*6*60,Cake,Cakes,Pound Cake,Pound Cake
P298,3050405522,Crunchy 2500g 6P Baked Beans in T/S NL,Fresh Fare,Foul,Foul Plain,Foul Plain
P299,3050402712,Rusk (Brown) With Grains 8*385gm,Cake,Cakes,Pound Cake,Pound Cake
P300,3040311322,Small Swiss Roll Cocoa with Vanilla Cream,Cake,Cakes,Pound Cake,Pound Cake
P301,3050402511,Munchy Wafer Vanilla 4x12x40gm,Cake,Cakes,Pound Cake,Pound Cake
P302,3050402512,Munchy Wafer Chocolate 4x12x40gm,Cake,Cakes,Pound Cake,Pound Cake
P303,3040431851,Galaxy Vanilla 6*2 - 30Gm,Cake,Cakes,Pound Cake,Pound Cake
P304,3050402702,Fresh Rusk - Silver Bag*,Cake,Cakes,Pound Cake,Pound Cake
P305,3040321118,Pound Cake Marble 300 Gm Promo,Cake,Cakes,Pound Cake,Pound Cake
P306,3050402104,LION CHIPS (SALT) 12 BAG*36 GM,Cake,Cakes,Pound Cake,Pound Cake
P307,4094016006,FF P.Frites AAA 2.5Kg,Country Fries,Frozen Fries,Pommes Frites,AAA
P308,4094016015,FF P. Frites 2.5kg 5Bags,Country Fries,Frozen Fries,Pommes Frites,AAA
P309,4094026015,FF P. Allumettes 2.5kg 5Bags,Country Fries,Frozen Fries,Pommes Frites,AAA
P310,4094023020,F. Frites P. Allumettes Agrade 1kg 12Bag,Country Fries,Frozen Fries,Pommes Frites,AAA
P311,4094091505,F. Frites Steak House Agrade 750gm 12Bag,Country Fries,Frozen Fries,Pommes Frites,AAA
P312,4094025078,ACE P. Allumettes BGrade 2.5Kg 4Bag,Country Fries,Frozen Fries,Pommes Frites,AAA
P313,4094036015,FF P. Crinkle 2.5kg 5Bags,Country Fries,Frozen Fries,Pommes Frites,AAA
P314,4094015520,F. Frites P. Frites Agrade 2.5kg 5Bag,Country Fries,Frozen Fries,Pommes Frites,AAA
P315,4094015078,ACE P. Frites BGrade 2.5Kg 4Bags,Country Fries,Frozen Fries,Pommes Frites,AAA
P316,4094026040,Crunchy Fast Food AAAg 2.5Kg 5Bag KSA,Country Fries,Frozen Fries,Pommes Frites,AAA
P317,4094013020,F. Frites P. Frites Agrade 1kg 12Bag,Country Fries,Frozen Fries,Pommes Frites,AAA
P318,4094310501,Farm Frites Spoonful Fries AGrade 0.5 Kg 20 Bags,Country Fries,Frozen Fries,Pommes Frites,AAA
P319,4094630530,Farm Frites Coated Seasoned Wedges Agrade 0.5Kg 20Bags,Country Fries,Frozen Fries,Pommes Frites,AAA
P320,4094033020,F. Frites Crinkle Fries Agrade 1kg 12Bag,Country Fries,Frozen Fries,Pommes Frites,AAA
P321,4094180520,Farm Frites Potato Cubes AGrade 0.5 Kg 20 Bags,Country Fries,Frozen Fries,Pommes Frites,AAA
P322,4094151005,F. Frites  Chips Agrade 500gm 20Bag,Country Fries,Frozen Fries,Pommes Frites,AAA
P323,4094025520,F. Frites P. Allumettes Agrade 2.5kg 5Bag,Country Fries,Frozen Fries,Pommes Frites,AAA
P324,4094131505,F. Frites Wedges Agrade 750gm 12Bag,Country Fries,Frozen Fries,Pommes Frites,AAA
P325,4094060812,Steak Fries Save a lot S.Frites 13mm A-g 0.680 Kg 12 Bags,Country Fries,Frozen Fries,Pommes Frites,AAA
P326,4094012061,Latina P. Frites 1Kg 10Bags  Othaim markets,Country Fries,Frozen Fries,Pommes Frites,AAA
P327,4094026033,Fast Food 5Bags,Country Fries,Frozen Fries,Pommes Frites,AAA
P328,4094016003,Fast Fry P. Frites 10mm 2.5kg 5Bags,Country Fries,Frozen Fries,Pommes Frites,AAA
P329,4094626002,Salted Coated F.Frites P. Allumettes AA 2.5Kg 5 Bags Clear Coat,Country Fries,Frozen Fries,Pommes Frites,AAA
P330,4094096015,FF Steak House 2.5kg Catring 5Bags,Country Fries,Frozen Fries,Pommes Frites,AAA
P331,4094012048,Metro Pommes Frites Ag 1Kg 10Bags,Country Fries,Frozen Fries,Pommes Frites,AAA
P332,4094135015,FF P. Wedges 2.5kg,Country Fries,Frozen Fries,Pommes Frites,AAA
P333,4094066015,FF Steak Fries 2.5kg 5Bags,Country Fries,Frozen Fries,Pommes Frites,AAA
P334,4094676016,Coated Crunchy Fast Food 9mm Skin On AAAgrade 2.5Kg 5Bags  Clear Coat,Country Fries,Frozen Fries,Pommes Frites,AAA
P335,4094066003,FF Steak Fries AAA 2.5kg,Country Fries,Frozen Fries,Pommes Frites,AAA
P336,4094015095,Hyper One P. Frites 2.5Kg,Country Fries,Frozen Fries,Pommes Frites,AAA
P337,4094162609,Flakes 25 kg  (without Curcuma),Country Fries,Frozen Fries,Pommes Frites,AAA
P338,4094125015,FF P. Risolee 2.5kg Catring,Country Fries,Frozen Fries,Pommes Frites,AAA
P339,4094026039,Fast Food Crunchy 5 Bag  Export,Country Fries,Frozen Fries,Pommes Frites,AAA
P340,4094716015,Farm Frites Coated Sweet Potato AAA-g 10mm 2.5 Kg 5 Bags,Country Fries,Frozen Fries,Pommes Frites,AAA
P341,4094722604,Regal Coated Sweet Potato Maxi Cut 7 x 12 mm AAA-g 1.133 Kg 6Bags,Country Fries,Frozen Fries,Pommes Frites,AAA
P342,4094026034,FF Fast Food 2.5kg,Country Fries,Frozen Fries,Pommes Frites,AAA
P343,4094015061,Latina P. Frites 2.5Kg 4Bags  Othaim markets,Country Fries,Frozen Fries,Pommes Frites,AAA
P344,4094094606,"Max Source Steak Cut 3/8 , 10x20 mm A-grade 2.268 Kg 6Bags",Country Fries,Frozen Fries,Pommes Frites,AAA
P345,4094014604,Rest. Saver Straight Cut 10mm Agrade 2.268Kg 6 Bags,Country Fries,Frozen Fries,Pommes Frites,AAA
P346,4094090401,TJ Farms Steak House 10*20mm Agrade 0.397Kg 24 Bags,Country Fries,Frozen Fries,Pommes Frites,AAA
P347,4094000099,Potato Under Grading 2.5Kg  Fresh,Country Fries,Frozen Fries,Pommes Frites,AAA
P348,4094025521,Juman P. Allumettes A Grade 2.5Kg 5Bags Yasra KSA,Country Fries,Frozen Fries,Pommes Frites,AAA
P349,4094026672,McDonald's Fast Food 2.5Kg 6Bags Floor Loading,Country Fries,Frozen Fries,Pommes Frites,AAA
P350,4094026027,Crunchy Fast Food 2.5kg 5Bags  Slip Sheet,Country Fries,Frozen Fries,Pommes Frites,AAA
P351,4094162699,Flakes 25 kg Export Barraca without Curcuma,Country Fries,Frozen Fries,Pommes Frites,AAA
P352,4094026673,McDonald's Fast Food 2.5Kg 6Bags Slip Sheet,Country Fries,Frozen Fries,Pommes Frites,AAA
P353,4094034606,Max Source Crinkle 11 x 11 mm A-grade 2.268 Kg 6Bags,Country Fries,Frozen Fries,Pommes Frites,AAA
P354,4094614603,"Wood Farms Coated Straight Cut 3/8"" 10 mm AGrade 2.268 Kg 6Bags",Country Fries,Frozen Fries,Pommes Frites,AAA
P355,4094030912,Crinkle Save a lot S.Frites 11mm A-g 0.907 Kg 12 Bags,Country Fries,Frozen Fries,Pommes Frites,AAA
P356,4094030401,TJ Farms P. Crinkle 11mm Agrade 0.397Kg 24 Bags,Country Fries,Frozen Fries,Pommes Frites,AAA
P357,4094676040,Coated Crunchy Fast Food 9mm Skin On AAAg 2.5Kg 5Bag KSA  Clear Coat,Country Fries,Frozen Fries,Pommes Frites,AAA
P358,4094365003,Farm Frites Crinkle Slices AAAgrade 2.5Kg 4Bags,Country Fries,Frozen Fries,Pommes Frites,AAA
P359,4094026643,McDonald's Fast Food 2.5Kg 6Bags F.Loading Morocco,Country Fries,Frozen Fries,Pommes Frites,AAA
P360,4094034604,Rest. Saver P. Crinkle 11mm Agrade 2.268Kg 6 Bags,Country Fries,Frozen Fries,Pommes Frites,AAA
P361,4094034613,Grumpy Crinkle 11 x 11 mm A-grade 2.268 Kg 6Bags,Country Fries,Frozen Fries,Pommes Frites,AAA
P362,4094026058,Burger King F.Food 2.5kg 5Bags,Country Fries,Frozen Fries,Pommes Frites,AAA
P363,4094014606,Max Source Straight Cut 10 mm A-grade 2.268 Kg 6Bags,Country Fries,Frozen Fries,Pommes Frites,AAA
P364,4094015085,Carrefour P.Frites 2.5Kg Agrade,Country Fries,Frozen Fries,Pommes Frites,AAA
P365,4094010912,Fast Food Straight Cut Save a lot S.Frites 10mm A-g 0.907 Kg 12 Bags,Country Fries,Frozen Fries,Pommes Frites,AAA
P366,4094014623,Regal Straight Cut P. Frites 10mm A-grade 2.268 Kg 6Bags,Country Fries,Frozen Fries,Pommes Frites,AAA
P367,4094022048,Metro Pommes Allumettes Ag 1Kg 10Bags,Country Fries,Frozen Fries,Pommes Frites,AAA
P368,4094010401,TJ Farms Straight Cut 10mm Agrade 0.397Kg 24 Bags,Country Fries,Frozen Fries,Pommes Frites,AAA
P369,4094026612,McDonald's Fast Food 2.5Kg 6Bags PF212 Oil,Country Fries,Frozen Fries,Pommes Frites,AAA
P370,4094026674,McDonald's Fast Food 2.5Kg 6Bags Palletised,Country Fries,Frozen Fries,Pommes Frites,AAA
P371,4094635030,Cotd Pot P.Wdg Ag 2.5Kg 4BagSesnd,Country Fries,Frozen Fries,Pommes Frites,AAA
P372,4094015050,FF P. Frites Ag 2.5Kg 4Bag N.Facts,Country Fries,Frozen Fries,Pommes Frites,AAA
P373,4094162118,Flakes 20 Kg Export Algeria  18 Month,Country Fries,Frozen Fries,Pommes Frites,AAA
P374,4094026693,McDonald's Fast Food 2.5Kg 6Bags Slip Sheet KSA,Country Fries,Frozen Fries,Pommes Frites,AAA
P375,4094710909,Coated Sweet Potato Save a lot S.Frites 10mm AAA-g 0.907 Kg 12 Bags,Country Fries,Frozen Fries,Pommes Frites,AAA
P376,4000324104,CG 400g 24P Chick Peas EOE PRM (UK/Fr/Ger),Fresh Fare,Foul,Foul Plain,Foul Plain
P377,4040432050,Al Wadi Al Akhdar 400g 12P Foul with Cummin EOE (USA),Fresh Fare,Foul,Foul Plain,Foul Plain
P378,4040473277,CGP 450g 24P Medammas Yemeni Recipe EOE (NY),Fresh Fare,Foul,Foul Plain,Foul Plain
P379,4040413146,CG 400g 12P Peeled Foul with Chili EOE (Intl),Fresh Fare,Foul,Foul Plain,Foul Plain
P380,4040484272,CG 400g Chick Peas PRM NEW EO 6-PACK @ 10% OFF (Clr Slv),Fresh Fare,Foul,Foul Plain,Foul Plain
P381,4040414031,CG 400g 12P Hommos Tahina Dip EOE,Fresh Fare,Foul,Foul Plain,Foul Plain
P382,4050410755,Crunchy Light Tuna Chunk in Sunflower Oil EO 48x140g,Fresh Fare,Foul,Foul Plain,Foul Plain
P383,4040413004,CG 450g 12P Medammas Lebanese Rec. EOE,Fresh Fare,Foul,Foul Plain,Foul Plain
P384,4040474392,CGP 400g 24P Hommos Tahina EOE (NY),Fresh Fare,Foul,Foul Plain,Foul Plain
P385,4000333116,Crunchy 400g 24P Fava Beans with Olive Oil  EOE (NEW) (Intl),Fresh Fare,Foul,Foul Plain,Foul Plain
P386,4000321118,Rose Garden 400g 24P Foul Medammas EOE (Egy),Fresh Fare,Foul,Foul Plain,Foul Plain
P387,4040441001,MZ 400G 24T Foul Medamas Nl (Chinese-Var.Brbeans),Fresh Fare,Foul,Foul Plain,Foul Plain
P388,4000324506,Wadi Food 400g 24P Red Kidney EOE (EGY),Fresh Fare,Foul,Foul Plain,Foul Plain
P389,4000386053,CG 400g 12P Red Kidney Beans EOE (UK/Fr/Ger/Bel),Fresh Fare,Foul,Foul Plain,Foul Plain
P390,4000386095,CG 400g 24P Foul with Chili EOE (UK/Fr/Ger/Bel),Fresh Fare,Foul,Foul Plain,Foul Plain
P391,4040413117,CG 450g 24T Saudi Koshna Recipe EOE,Fresh Fare,Foul,Foul Plain,Foul Plain
P392,4050411151,"CG Mushrooms, Pcs&Stems 24x425g @ 15% OFF",Fresh Fare,Foul,Foul Plain,Foul Plain
P393,4000331034,Crunchy 400g Fava Beans Original Taste EOE (EGYPT),Fresh Fare,Foul,Foul Plain,Foul Plain
P394,4040424320,Spike 400g 24P Baked Beans in T/S EOE,Fresh Fare,Foul,Foul Plain,Foul Plain
P395,4040414026,CG 400g 24T Chick Peas EOE PRM (GCC),Fresh Fare,Foul,Foul Plain,Foul Plain
P396,4040423056,Tazah (Fumi PLT) 450g 24P Fava Bean (Lebanese Rec) EOE (USA),Fresh Fare,Foul,Foul Plain,Foul Plain
P397,4040471126,Crunchy 400g 24T Fava Beans Broad Beans NL (Intl),Fresh Fare,Foul,Foul Plain,Foul Plain
P398,4040413102,CG 450g 12P Mashed Foul Egyptian EOE (UAE),Fresh Fare,Foul,Foul Plain,Foul Plain
P399,4040484040,Crunchy 400g Red Kidney Beans EOE (3-pack 15% OFF)-(Clr Slv),Fresh Fare,Foul,Foul Plain,Foul Plain
P400,4000312023,CG 400g 12P Foul with Chick Peas EOE (UK/Fr/Ger/Bel),Fresh Fare,Foul,Foul Plain,Foul Plain
P401,4000314105,CG 400g 12P Sweet Corn in Brine EOE (UK/Fr/Ger/Bel)  ECC,Fresh Fare,Foul,Foul Plain,Foul Plain
P402,4000313074,CG 400g 12P Peeled Foul with Chili EOE (UK/Fr/Ger/Bel),Fresh Fare,Foul,Foul Plain,Foul Plain
P403,4040413112,CG 450g 24T Peeled Medammas w/Chilli EOE-(GCC),Fresh Fare,Foul,Foul Plain,Foul Plain
P404,4040124628,Al Amer 200g 12P Sweet Corn EO,Fresh Fare,Foul,Foul Plain,Foul Plain
P405,4040424865,CG 450g Lebanese Recipe EO 3-Pack (KSA) (Clr Slv),Fresh Fare,Foul,Foul Plain,Foul Plain
P406,4040483069,CG 450 Koshna EOE (4-PACK 15% OFF) (Clr Slv),Fresh Fare,Foul,Foul Plain,Foul Plain
P407,4040424801,Nureen 400g 24P Fava Beans EO,Fresh Fare,Foul,Foul Plain,Foul Plain
P408,4040413093,CG 450g 12P Mashed Foul Egyptian EOE (GCC),Fresh Fare,Foul,Foul Plain,Foul Plain
P409,4040174002,Crunchy 400g 12P Sweet Corn in Brine EOE (Intl),Fresh Fare,Foul,Foul Plain,Foul Plain
P410,4040484276,CG 400g 24T Chick Peas PRM NEW EO (GCC) SP,Fresh Fare,Foul,Foul Plain,Foul Plain
P411,4040473407,Lulu 400g 12P Hommos Tahina EOE,Fresh Fare,Foul,Foul Plain,Foul Plain
P412,4040451017,CGE 2500g 6P Foul Medammas NL,Fresh Fare,Foul,Foul Plain,Foul Plain
P413,4040473291,CGP 450g 24P Peeled Fava Beans Egyptian Recipe EOE (NY),Fresh Fare,Foul,Foul Plain,Foul Plain
P414,4040471130,Crunchy 450g 12P Foul Medammas EOE (AUS),Fresh Fare,Foul,Foul Plain,Foul Plain
P415,4000313071,CG 400g 12P Foul Egyptian Recipe EOE (UK/Fr/Ger/Bel),Fresh Fare,Foul,Foul Plain,Foul Plain
P416,4040424786,Zahrat Alwadi 400G 24PT Baked Beans EO,Fresh Fare,Foul,Foul Plain,Foul Plain
P417,4040423060,Tazah (Fumi PLT) 450g Peeled Fava Beans (Secret Rec) EOE (USA),Fresh Fare,Foul,Foul Plain,Foul Plain
P418,4040474360,Crunchy 400g 12P Baked Beans in T/S EOE-(Int`l),Fresh Fare,Foul,Foul Plain,Foul Plain
P419,4040423057,Tazah (Fumi PLT) 450g 24P Starined Fava Beans EOE (USA),Fresh Fare,Foul,Foul Plain,Foul Plain
P420,4000333115,Crunchy 400g 24P Fava Beans with Salsa EOE (NEW SAUDI) (Intl),Fresh Fare,Foul,Foul Plain,Foul Plain
P421,4040484094,CG 400g Red Kidney Beans EOE 4-PACK @ 10% OFF GCC (Clr Slv),Fresh Fare,Foul,Foul Plain,Foul Plain
P422,4040483058,CG 450g Peeled Medammas w/Chilli EOE (4-PACK 15% OFF) (Clr Slv),Fresh Fare,Foul,Foul Plain,Foul Plain
P423,4040413083,CG 450g 12P Peeled Foul Egyptian Recipe EOE-(GCC),Fresh Fare,Foul,Foul Plain,Foul Plain
P424,4040473266,"Crunchy 400g 12P Fava Beans with Oil, Lemon and Cumin EOE (NEW EGY)- (Intl)",Fresh Fare,Foul,Foul Plain,Foul Plain
P425,4040411017,CG 450g 24T Bajella EOE,Fresh Fare,Foul,Foul Plain,Foul Plain
P426,4040413078,CG 450g 12P Saudi Koshna Recipe EOE,Fresh Fare,Foul,Foul Plain,Foul Plain
P427,4040424929,Leema 400g 24PT Foul Medammes EOE,Fresh Fare,Foul,Foul Plain,Foul Plain
P428,4040484255,CG 400g 24T Green Peas EOE (Special Offer),Fresh Fare,Foul,Foul Plain,Foul Plain
P429,4040484252,CG 400g 24T White Beans EOE (Special Offer),Fresh Fare,Foul,Foul Plain,Foul Plain
P430,4040483004,CG 450g Medammas Egyptian Rec. EOE (3+1 FREE) Prnt,Fresh Fare,Foul,Foul Plain,Foul Plain
P431,4040413096,CG 450g 24T Mashed Foul with Salsa EOE (GCC),Fresh Fare,Foul,Foul Plain,Foul Plain
P432,4040481022,CG 450g Foul Medammas EOE (6-pack 5+1 FREE)-(Clr Slv),Fresh Fare,Foul,Foul Plain,Foul Plain
P433,4000334040,Al Wadi Al Akhdar 400g 12P Chick Peas EOE PRM (EU) (EURO 1),Fresh Fare,Foul,Foul Plain,Foul Plain
P434,4040451003,CGE 450g 24P Foul Medammas EOE (Int'l),Fresh Fare,Foul,Foul Plain,Foul Plain
P435,4040421171,Primo 400g 12P Foul Medammas EOE,Fresh Fare,Foul,Foul Plain,Foul Plain
P436,4040413118,CG 450g 24T Peeled Foul Egyptian Recipe EOE-(GCC),Fresh Fare,Foul,Foul Plain,Foul Plain
P437,4040413097,CG 450g 24T Mashed Foul Egyptian EOE (GCC),Fresh Fare,Foul,Foul Plain,Foul Plain
P438,4040411002,CG 450g 24T Foul Medammas EOE-(GCC),Fresh Fare,Foul,Foul Plain,Foul Plain
P439,4040424527,Uncle J 400g 24P Baked Beans in T/S EOE,Fresh Fare,Foul,Foul Plain,Foul Plain
P440,4040444001,MZ 400g 24T Processed Peas NL,Fresh Fare,Foul,Foul Plain,Foul Plain
P441,4040414024,CG 400g 24T Green Peas EOE (GCC),Fresh Fare,Foul,Foul Plain,Foul Plain
P442,4040464005,Hayel 400g 24PT Red Kidney Beans EOE,Fresh Fare,Foul,Foul Plain,Foul Plain
P443,4050410522,CG Pineapple Chunk in L/S 24x565g EOE,Fresh Fare,Foul,Foul Plain,Foul Plain
P444,4040471148,Lulu 450g Foul Medammes EOE 4-PACK (Cust. Promo) Prnt Slv,Fresh Fare,Foul,Foul Plain,Foul Plain
P445,4040414014,CG 220g 12P Baked Beans in T/Sce EOE-(GCC),Fresh Fare,Foul,Foul Plain,Foul Plain
P446,4040484301,Crunchy 400g Chick Peas PRM NEW EOE (3-Pack 15% OFF) GCC (Clr Slv),Fresh Fare,Foul,Foul Plain,Foul Plain
P447,4040473289,CGP 450g 24P Peeled Medammas EOE (NY),Fresh Fare,Foul,Foul Plain,Foul Plain
P448,4040424938,Prime Chef 400g 24T Foul Plain EOE STD,Fresh Fare,Foul,Foul Plain,Foul Plain
P449,4040413009,CG 450g 12P Foul with Tahina EOE,Fresh Fare,Foul,Foul Plain,Foul Plain
P450,4040424641,Farm Fresh 400g 24T Red Kidney Beans EO (UAE),Fresh Fare,Foul,Foul Plain,Foul Plain
P451,4050410869,CG Light Tuna Chunk in Sunflower Oil EOE 4x12x170g (3+1 Free Can Value Pack),Fresh Fare,Foul,Foul Plain,Foul Plain
P452,4000313080,CG 400g 12P Foul With Tahina EOE (UK/Fr/Ger/Bel),Fresh Fare,Foul,Foul Plain,Foul Plain
P453,4040413116,CG 450g 24T Foul with Tahina EOE,Fresh Fare,Foul,Foul Plain,Foul Plain
P454,4000333078,Al Wadi Al Akhdar 400g 12P Foul Lebanese Recipe EOE (EU) (EURO 1),Fresh Fare,Foul,Foul Plain,Foul Plain
P455,4050410907,Crunchy Light Tuna Chunk in Veg. Oil with Chili 48x160g EOE,Fresh Fare,Foul,Foul Plain,Foul Plain
P456,4040473286,CGP 450g 24P Medammas Lebanese Rec. EOE (NY),Fresh Fare,Foul,Foul Plain,Foul Plain
P457,4040414036,CG 420g 12P Baked Beans in T/Sce EOE-(GCC),Fresh Fare,Foul,Foul Plain,Foul Plain
P458,4040473003,Crunchy 450g 12P Broad Beans with Ghee EOE (Iraq),Fresh Fare,Foul,Foul Plain,Foul Plain
P459,4050410870,CG Light Tuna Chunk in Brine EOE 4x12x170g (3+1 Free Can Value Pack),Fresh Fare,Foul,Foul Plain,Foul Plain
P460,4040413188,CG 450g 24T Premium Fava Bean Street Foul Recipe EOE GCC,Fresh Fare,Foul,Foul Plain,Foul Plain
P461,4040474124,Libby's 220g 12P Baked Beans in T/Sauce EOE,Fresh Fare,Foul,Foul Plain,Foul Plain
P462,4040444004,MZ 400g 24T Baked Beans in T/Sauce PL STD,Fresh Fare,Foul,Foul Plain,Foul Plain
P463,4000313073,CG 400g 12P Peeled Foul EOE (UK/Fr/Ger/Bel),Fresh Fare,Foul,Foul Plain,Foul Plain
P464,4050410701,"CG Mushrooms, Whole 24x425g",Fresh Fare,Foul,Foul Plain,Foul Plain
P465,4040484221,Crunchy 400g Hommos Tahina EOE (3-Pack 20% OFF) GCC-(Clr Slv),Fresh Fare,Foul,Foul Plain,Foul Plain
P466,4040423063,Tazah (Fumi PLT) 450g 24P Fava Beans (Palestinian Rec.) EOE (USA),Fresh Fare,Foul,Foul Plain,Foul Plain
P467,4050410702,"CG Mushrooms, Pcs&Stems 24x425g",Fresh Fare,Foul,Foul Plain,Foul Plain
P468,4040484046,CG 400g Red Kidney Beans EOE (4-PACK 15% OFF) -(Clr Slv),Fresh Fare,Foul,Foul Plain,Foul Plain
P469,4040414044,CG 400g 12P Hommos Tahina DIP EOE (GCC),Fresh Fare,Foul,Foul Plain,Foul Plain
P470,4040474957,Crunchy 400g 24T Baked Beans in T/S EOE-(Int`l),Fresh Fare,Foul,Foul Plain,Foul Plain
P471,4040413033,CG 400g 12P Peeled Foul EOE (Intl),Fresh Fare,Foul,Foul Plain,Foul Plain
P472,4040464295,Primo 220g 12PT Baked Beans in T/S EOE,Fresh Fare,Foul,Foul Plain,Foul Plain
P473,4040473276,CGP 450g 24P Medammas Khaligia Recipe EOE (NY),Fresh Fare,Foul,Foul Plain,Foul Plain
P474,4040184269,CG 400g Whole Kernel Corn EOE (3-Pack 20% Off) (GCC) Clr Slv,Fresh Fare,Foul,Foul Plain,Foul Plain
P475,4040431049,Crunchy 450g 24P Foul Medammas EO (USA),Fresh Fare,Foul,Foul Plain,Foul Plain
P476,4040484003,CG 400g Hommos Tahina Dip EOE (3+1 FREE)-(GCC)-(Clr Slv),Fresh Fare,Foul,Foul Plain,Foul Plain
P477,4040413002,CG 450g 12P Peeled Medammas w/Chilli EOE-(GCC),Fresh Fare,Foul,Foul Plain,Foul Plain
P478,4050410125,CG Light Tuna Solid in Brine EOE 48x185g,Fresh Fare,Foul,Foul Plain,Foul Plain
P479,4040184281,CG 200g Sweet Corn in Brine (4-Pack) (GCC) Clr Slv,Fresh Fare,Foul,Foul Plain,Foul Plain
P480,4050411157,"CG Grape Leaves, Brine 12x908g Jar @ 20% off",Fresh Fare,Foul,Foul Plain,Foul Plain
P481,4040451015,CGE 400g 24P Foul Medammas EOE (INT'L),Fresh Fare,Foul,Foul Plain,Foul Plain
P482,4040421119,Super Chef 400g 24P Foul Medammas EOE (Intl),Fresh Fare,Foul,Foul Plain,Foul Plain
